CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:23:16Z,1005,516,15,15,40153
jorgensenj,2020-11-24T13:23:16Z,125,34,15,15,40153
pierceb,2020-11-24T13:23:16Z,12,5,15,15,40153
simmonsj,2020-11-24T13:23:16Z,16,7,15,15,40153
trumpd,2020-11-24T13:23:16Z,6611,2162,15,15,40153
westk,2020-11-24T13:23:16Z,16,4,15,15,40153
