CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
garvin-41225,2020-11-17T16:52:00.723Z,30383,5723,0
reimer-41223,2020-11-17T16:52:00.723Z,6588,2264,0
