CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
harris-9122,2020-11-17T16:51:50.693Z,3253,1290,0
vanderwende-9051,2020-11-17T16:51:50.693Z,7093,1106,0
