CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
mcbride-9125,2020-11-17T16:51:50.693Z,16865,7089,0
washington-9012,2020-11-17T16:51:50.693Z,6144,1152,0
