COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Kent,11-05,bidenj,12/27/2021 20:35:30.157746,227,349,10001-11 ED 05-11
Kent,11-05,hawkinsh,12/27/2021 20:35:30.157746,1,349,10001-11 ED 05-11
Kent,11-05,jorgensenj,12/27/2021 20:35:30.157746,10,349,10001-11 ED 05-11
Kent,11-05,trumpd,12/27/2021 20:35:30.157746,111,349,10001-11 ED 05-11
Kent,11-05,bidenj,12/27/2021 20:35:30.157746,306,1214,10001-11 ED 05-11
Kent,11-05,hawkinsh,12/27/2021 20:35:30.157746,2,1214,10001-11 ED 05-11
Kent,11-05,jorgensenj,12/27/2021 20:35:30.157746,11,1214,10001-11 ED 05-11
Kent,11-05,trumpd,12/27/2021 20:35:30.157746,895,1214,10001-11 ED 05-11
Kent,11-06,bidenj,12/27/2021 20:35:30.157746,140,232,10001-11 ED 06-11
Kent,11-06,hawkinsh,12/27/2021 20:35:30.157746,3,232,10001-11 ED 06-11
Kent,11-06,jorgensenj,12/27/2021 20:35:30.157746,2,232,10001-11 ED 06-11
Kent,11-06,trumpd,12/27/2021 20:35:30.157746,87,232,10001-11 ED 06-11
Kent,11-06,bidenj,12/27/2021 20:35:30.157746,244,1125,10001-11 ED 06-11
Kent,11-06,hawkinsh,12/27/2021 20:35:30.157746,5,1125,10001-11 ED 06-11
Kent,11-06,jorgensenj,12/27/2021 20:35:30.157746,9,1125,10001-11 ED 06-11
Kent,11-06,trumpd,12/27/2021 20:35:30.157746,867,1125,10001-11 ED 06-11
Kent,11-07,bidenj,12/27/2021 20:35:30.157746,210,298,10001-11 ED 07-11
Kent,11-07,hawkinsh,12/27/2021 20:35:30.157746,4,298,10001-11 ED 07-11
Kent,11-07,jorgensenj,12/27/2021 20:35:30.157746,4,298,10001-11 ED 07-11
Kent,11-07,trumpd,12/27/2021 20:35:30.157746,80,298,10001-11 ED 07-11
Kent,11-07,bidenj,12/27/2021 20:35:30.157746,314,1105,10001-11 ED 07-11
Kent,11-07,hawkinsh,12/27/2021 20:35:30.157746,5,1105,10001-11 ED 07-11
Kent,11-07,jorgensenj,12/27/2021 20:35:30.157746,9,1105,10001-11 ED 07-11
Kent,11-07,trumpd,12/27/2021 20:35:30.157746,777,1105,10001-11 ED 07-11
Kent,11-08,bidenj,12/27/2021 20:35:30.157746,71,120,10001-11 ED 08-11
Kent,11-08,hawkinsh,12/27/2021 20:35:30.157746,3,120,10001-11 ED 08-11
Kent,11-08,jorgensenj,12/27/2021 20:35:30.157746,3,120,10001-11 ED 08-11
Kent,11-08,trumpd,12/27/2021 20:35:30.157746,43,120,10001-11 ED 08-11
Kent,11-08,bidenj,12/27/2021 20:35:30.157746,140,501,10001-11 ED 08-11
Kent,11-08,hawkinsh,12/27/2021 20:35:30.157746,5,501,10001-11 ED 08-11
Kent,11-08,jorgensenj,12/27/2021 20:35:30.157746,6,501,10001-11 ED 08-11
Kent,11-08,trumpd,12/27/2021 20:35:30.157746,350,501,10001-11 ED 08-11
Kent,11-09,bidenj,12/27/2021 20:35:30.157746,56,125,10001-11 ED 09-11
Kent,11-09,hawkinsh,12/27/2021 20:35:30.157746,0,125,10001-11 ED 09-11
Kent,11-09,jorgensenj,12/27/2021 20:35:30.157746,1,125,10001-11 ED 09-11
Kent,11-09,trumpd,12/27/2021 20:35:30.157746,68,125,10001-11 ED 09-11
Kent,11-09,bidenj,12/27/2021 20:35:30.157746,89,604,10001-11 ED 09-11
Kent,11-09,hawkinsh,12/27/2021 20:35:30.157746,2,604,10001-11 ED 09-11
Kent,11-09,jorgensenj,12/27/2021 20:35:30.157746,5,604,10001-11 ED 09-11
Kent,11-09,trumpd,12/27/2021 20:35:30.157746,508,604,10001-11 ED 09-11
Kent,11-10,bidenj,12/27/2021 20:35:30.157746,80,147,10001-11 ED 10-11
Kent,11-10,hawkinsh,12/27/2021 20:35:30.157746,4,147,10001-11 ED 10-11
Kent,11-10,jorgensenj,12/27/2021 20:35:30.157746,2,147,10001-11 ED 10-11
Kent,11-10,trumpd,12/27/2021 20:35:30.157746,61,147,10001-11 ED 10-11
Kent,11-10,bidenj,12/27/2021 20:35:30.157746,105,511,10001-11 ED 10-11
Kent,11-10,hawkinsh,12/27/2021 20:35:30.157746,3,511,10001-11 ED 10-11
Kent,11-10,jorgensenj,12/27/2021 20:35:30.157746,6,511,10001-11 ED 10-11
Kent,11-10,trumpd,12/27/2021 20:35:30.157746,397,511,10001-11 ED 10-11
Kent,28-01,bidenj,12/27/2021 20:35:30.157746,185,229,10001-28 ED 01-28
Kent,28-01,hawkinsh,12/27/2021 20:35:30.157746,3,229,10001-28 ED 01-28
Kent,28-01,jorgensenj,12/27/2021 20:35:30.157746,2,229,10001-28 ED 01-28
Kent,28-01,trumpd,12/27/2021 20:35:30.157746,39,229,10001-28 ED 01-28
Kent,28-01,bidenj,12/27/2021 20:35:30.157746,483,945,10001-28 ED 01-28
Kent,28-01,hawkinsh,12/27/2021 20:35:30.157746,7,945,10001-28 ED 01-28
Kent,28-01,jorgensenj,12/27/2021 20:35:30.157746,13,945,10001-28 ED 01-28
Kent,28-01,trumpd,12/27/2021 20:35:30.157746,442,945,10001-28 ED 01-28
Kent,28-02,bidenj,12/27/2021 20:35:30.157746,155,191,10001-28 ED 02-28
Kent,28-02,hawkinsh,12/27/2021 20:35:30.157746,1,191,10001-28 ED 02-28
Kent,28-02,jorgensenj,12/27/2021 20:35:30.157746,2,191,10001-28 ED 02-28
Kent,28-02,trumpd,12/27/2021 20:35:30.157746,33,191,10001-28 ED 02-28
Kent,28-02,bidenj,12/27/2021 20:35:30.157746,427,717,10001-28 ED 02-28
Kent,28-02,hawkinsh,12/27/2021 20:35:30.157746,4,717,10001-28 ED 02-28
Kent,28-02,jorgensenj,12/27/2021 20:35:30.157746,16,717,10001-28 ED 02-28
Kent,28-02,trumpd,12/27/2021 20:35:30.157746,270,717,10001-28 ED 02-28
Kent,28-03,bidenj,12/27/2021 20:35:30.157746,242,340,10001-28 ED 03-28
Kent,28-03,hawkinsh,12/27/2021 20:35:30.157746,0,340,10001-28 ED 03-28
Kent,28-03,jorgensenj,12/27/2021 20:35:30.157746,3,340,10001-28 ED 03-28
Kent,28-03,trumpd,12/27/2021 20:35:30.157746,95,340,10001-28 ED 03-28
Kent,28-03,bidenj,12/27/2021 20:35:30.157746,399,999,10001-28 ED 03-28
Kent,28-03,hawkinsh,12/27/2021 20:35:30.157746,3,999,10001-28 ED 03-28
Kent,28-03,jorgensenj,12/27/2021 20:35:30.157746,17,999,10001-28 ED 03-28
Kent,28-03,trumpd,12/27/2021 20:35:30.157746,580,999,10001-28 ED 03-28
Kent,28-04,bidenj,12/27/2021 20:35:30.157746,439,539,10001-28 ED 04-28
Kent,28-04,hawkinsh,12/27/2021 20:35:30.157746,4,539,10001-28 ED 04-28
Kent,28-04,jorgensenj,12/27/2021 20:35:30.157746,3,539,10001-28 ED 04-28
Kent,28-04,trumpd,12/27/2021 20:35:30.157746,93,539,10001-28 ED 04-28
Kent,28-04,bidenj,12/27/2021 20:35:30.157746,693,1216,10001-28 ED 04-28
Kent,28-04,hawkinsh,12/27/2021 20:35:30.157746,2,1216,10001-28 ED 04-28
Kent,28-04,jorgensenj,12/27/2021 20:35:30.157746,25,1216,10001-28 ED 04-28
Kent,28-04,trumpd,12/27/2021 20:35:30.157746,496,1216,10001-28 ED 04-28
Kent,28-05,bidenj,12/27/2021 20:35:30.157746,197,250,10001-28 ED 05-28
Kent,28-05,hawkinsh,12/27/2021 20:35:30.157746,3,250,10001-28 ED 05-28
Kent,28-05,jorgensenj,12/27/2021 20:35:30.157746,2,250,10001-28 ED 05-28
Kent,28-05,trumpd,12/27/2021 20:35:30.157746,48,250,10001-28 ED 05-28
Kent,28-05,bidenj,12/27/2021 20:35:30.157746,345,663,10001-28 ED 05-28
Kent,28-05,hawkinsh,12/27/2021 20:35:30.157746,2,663,10001-28 ED 05-28
Kent,28-05,jorgensenj,12/27/2021 20:35:30.157746,11,663,10001-28 ED 05-28
Kent,28-05,trumpd,12/27/2021 20:35:30.157746,305,663,10001-28 ED 05-28
Kent,28-06,bidenj,12/27/2021 20:35:30.157746,166,199,10001-28 ED 06-28
Kent,28-06,hawkinsh,12/27/2021 20:35:30.157746,1,199,10001-28 ED 06-28
Kent,28-06,jorgensenj,12/27/2021 20:35:30.157746,1,199,10001-28 ED 06-28
Kent,28-06,trumpd,12/27/2021 20:35:30.157746,31,199,10001-28 ED 06-28
Kent,28-06,bidenj,12/27/2021 20:35:30.157746,480,755,10001-28 ED 06-28
Kent,28-06,hawkinsh,12/27/2021 20:35:30.157746,10,755,10001-28 ED 06-28
Kent,28-06,jorgensenj,12/27/2021 20:35:30.157746,2,755,10001-28 ED 06-28
Kent,28-06,trumpd,12/27/2021 20:35:30.157746,263,755,10001-28 ED 06-28
Kent,28-07,bidenj,12/27/2021 20:35:30.157746,284,396,10001-28 ED 07-28
Kent,28-07,hawkinsh,12/27/2021 20:35:30.157746,1,396,10001-28 ED 07-28
Kent,28-07,jorgensenj,12/27/2021 20:35:30.157746,2,396,10001-28 ED 07-28
Kent,28-07,trumpd,12/27/2021 20:35:30.157746,109,396,10001-28 ED 07-28
Kent,28-07,bidenj,12/27/2021 20:35:30.157746,283,784,10001-28 ED 07-28
Kent,28-07,hawkinsh,12/27/2021 20:35:30.157746,4,784,10001-28 ED 07-28
Kent,28-07,jorgensenj,12/27/2021 20:35:30.157746,3,784,10001-28 ED 07-28
Kent,28-07,trumpd,12/27/2021 20:35:30.157746,494,784,10001-28 ED 07-28
Kent,28-08,bidenj,12/27/2021 20:35:30.157746,40,73,10001-28 ED 08-28
Kent,28-08,hawkinsh,12/27/2021 20:35:30.157746,0,73,10001-28 ED 08-28
Kent,28-08,jorgensenj,12/27/2021 20:35:30.157746,1,73,10001-28 ED 08-28
Kent,28-08,trumpd,12/27/2021 20:35:30.157746,32,73,10001-28 ED 08-28
Kent,28-08,bidenj,12/27/2021 20:35:30.157746,85,334,10001-28 ED 08-28
Kent,28-08,hawkinsh,12/27/2021 20:35:30.157746,2,334,10001-28 ED 08-28
Kent,28-08,jorgensenj,12/27/2021 20:35:30.157746,4,334,10001-28 ED 08-28
Kent,28-08,trumpd,12/27/2021 20:35:30.157746,243,334,10001-28 ED 08-28
Kent,28-09,bidenj,12/27/2021 20:35:30.157746,166,189,10001-28 ED 09-28
Kent,28-09,hawkinsh,12/27/2021 20:35:30.157746,0,189,10001-28 ED 09-28
Kent,28-09,jorgensenj,12/27/2021 20:35:30.157746,5,189,10001-28 ED 09-28
Kent,28-09,trumpd,12/27/2021 20:35:30.157746,18,189,10001-28 ED 09-28
Kent,28-09,bidenj,12/27/2021 20:35:30.157746,316,429,10001-28 ED 09-28
Kent,28-09,hawkinsh,12/27/2021 20:35:30.157746,0,429,10001-28 ED 09-28
Kent,28-09,jorgensenj,12/27/2021 20:35:30.157746,4,429,10001-28 ED 09-28
Kent,28-09,trumpd,12/27/2021 20:35:30.157746,109,429,10001-28 ED 09-28
Kent,28-10,bidenj,12/27/2021 20:35:30.157746,194,230,10001-28 ED 10-28
Kent,28-10,hawkinsh,12/27/2021 20:35:30.157746,3,230,10001-28 ED 10-28
Kent,28-10,jorgensenj,12/27/2021 20:35:30.157746,2,230,10001-28 ED 10-28
Kent,28-10,trumpd,12/27/2021 20:35:30.157746,31,230,10001-28 ED 10-28
