CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-24T19:59:53.88Z,1443,0,20,20,49017
for,2020-11-24T19:59:53.88Z,1156,0,20,20,49017
