CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-24T19:59:53Z,8659,0,51,51,49043
for,2020-11-24T19:59:53Z,14472,0,51,51,49043
