CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-11-24T19:59:49.223Z,3319,0,44,44,49041
for,2020-11-24T19:59:49.223Z,6546,0,44,44,49041
