CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T15:16:01Z,17932,14974,31,31,47009
blankenshipd,2020-12-16T15:16:01Z,141,97,31,31,47009
de_la_fuenter,2020-12-16T15:16:01Z,37,23,31,31,47009
hawkinsh,2020-12-16T15:16:01Z,99,62,31,31,47009
jorgensenj,2020-12-16T15:16:01Z,834,538,31,31,47009
kennedya,2020-12-16T15:16:01Z,27,18,31,31,47009
la_rivag,2020-12-16T15:16:01Z,12,9,31,31,47009
trumpd,2020-12-16T15:16:01Z,47369,35201,31,31,47009
westk,2020-12-16T15:16:01Z,130,70,31,31,47009
write-ins,2020-12-16T15:16:01Z,28,0,31,31,47009
