CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
ashworth-46701,2020-12-03T17:40:34.81Z,31223,0,0
rose-46699,2020-12-03T17:40:34.81Z,70222,0,0
