CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:48:15Z,17021,1853,35,35,47179
faparusiy,2020-12-16T18:48:15Z,200,14,35,35,47179
grunauj,2020-12-16T18:48:15Z,69,0,35,35,47179
hagertyb,2020-12-16T18:48:15Z,39516,1648,35,35,47179
henleyr,2020-12-16T18:48:15Z,139,5,35,35,47179
hilld,2020-12-16T18:48:15Z,121,7,35,35,47179
hoopers,2020-12-16T18:48:15Z,98,4,35,35,47179
jamesa,2020-12-16T18:48:15Z,156,7,35,35,47179
mcleode,2020-12-16T18:48:15Z,346,17,35,35,47179
morgank,2020-12-16T18:48:15Z,159,3,35,35,47179
stansberrye,2020-12-16T18:48:15Z,119,8,35,35,47179
