CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:04:11Z,1056,0,13,13,47049
faparusiy,2021-03-06T23:04:11Z,14,0,13,13,47049
grunauj,2021-03-06T23:04:11Z,14,0,13,13,47049
hagertyb,2021-03-06T23:04:11Z,7066,0,13,13,47049
henleyr,2021-03-06T23:04:11Z,14,0,13,13,47049
hilld,2021-03-06T23:04:11Z,16,0,13,13,47049
hoopers,2021-03-06T23:04:11Z,11,0,13,13,47049
jamesa,2021-03-06T23:04:11Z,14,0,13,13,47049
mcleode,2021-03-06T23:04:11Z,33,0,13,13,47049
morgank,2021-03-06T23:04:11Z,24,0,13,13,47049
stansberrye,2021-03-06T23:04:11Z,15,0,13,13,47049
