CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:04:45Z,817,652,13,13,47039
faparusiy,2021-03-06T23:04:45Z,8,6,13,13,47039
grunauj,2021-03-06T23:04:45Z,7,5,13,13,47039
hagertyb,2021-03-06T23:04:45Z,4075,2884,13,13,47039
henleyr,2021-03-06T23:04:45Z,15,10,13,13,47039
hilld,2021-03-06T23:04:45Z,7,5,13,13,47039
hoopers,2021-03-06T23:04:45Z,18,12,13,13,47039
jamesa,2021-03-06T23:04:45Z,32,23,13,13,47039
mcleode,2021-03-06T23:04:45Z,21,11,13,13,47039
morgank,2021-03-06T23:04:45Z,22,13,13,13,47039
stansberrye,2021-03-06T23:04:45Z,17,10,13,13,47039
