CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:02:28Z,4127,2737,22,22,47019
faparusiy,2021-03-06T23:02:28Z,68,36,22,22,47019
grunauj,2021-03-06T23:02:28Z,32,14,22,22,47019
hagertyb,2021-03-06T23:02:28Z,18593,8943,22,22,47019
henleyr,2021-03-06T23:02:28Z,57,29,22,22,47019
hilld,2021-03-06T23:02:28Z,48,22,22,22,47019
hoopers,2021-03-06T23:02:28Z,32,14,22,22,47019
jamesa,2021-03-06T23:02:28Z,40,19,22,22,47019
mcleode,2021-03-06T23:02:28Z,133,65,22,22,47019
morgank,2021-03-06T23:02:28Z,65,31,22,22,47019
stansberrye,2021-03-06T23:02:28Z,39,22,22,22,47019
