CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T18:47:07Z,6837,0,9,9,47167
blankenshipd,2020-12-16T18:47:07Z,46,0,9,9,47167
de_la_fuenter,2020-12-16T18:47:07Z,13,0,9,9,47167
hawkinsh,2020-12-16T18:47:07Z,28,0,9,9,47167
jorgensenj,2020-12-16T18:47:07Z,224,0,9,9,47167
kennedya,2020-12-16T18:47:07Z,21,0,9,9,47167
la_rivag,2020-12-16T18:47:07Z,9,0,9,9,47167
trumpd,2020-12-16T18:47:07Z,20070,0,9,9,47167
westk,2020-12-16T18:47:07Z,56,0,9,9,47167
write-ins,2020-12-16T18:47:07Z,4,0,9,9,47167
