CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T15:22:34Z,1305,0,11,11,47023
faparusiy,2020-12-16T15:22:34Z,8,0,11,11,47023
grunauj,2020-12-16T15:22:34Z,5,0,11,11,47023
hagertyb,2020-12-16T15:22:34Z,5951,0,11,11,47023
henleyr,2020-12-16T15:22:34Z,14,0,11,11,47023
hilld,2020-12-16T15:22:34Z,7,0,11,11,47023
hoopers,2020-12-16T15:22:34Z,21,0,11,11,47023
jamesa,2020-12-16T15:22:34Z,37,0,11,11,47023
mcleode,2020-12-16T15:22:34Z,27,0,11,11,47023
morgank,2020-12-16T15:22:34Z,28,0,11,11,47023
stansberrye,2020-12-16T15:22:34Z,15,0,11,11,47023
