CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-03T03:09:23Z,898,0,12,12,47007
faparusiy,2020-12-03T03:09:23Z,2,0,12,12,47007
grunauj,2020-12-03T03:09:23Z,7,0,12,12,47007
hagertyb,2020-12-03T03:09:23Z,4460,0,12,12,47007
henleyr,2020-12-03T03:09:23Z,19,0,12,12,47007
hilld,2020-12-03T03:09:23Z,6,0,12,12,47007
hoopers,2020-12-03T03:09:23Z,12,0,12,12,47007
jamesa,2020-12-03T03:09:23Z,17,0,12,12,47007
mcleode,2020-12-03T03:09:23Z,22,0,12,12,47007
morgank,2020-12-03T03:09:23Z,17,0,12,12,47007
stansberrye,2020-12-03T03:09:23Z,13,0,12,12,47007
