CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:05:23Z,673,0,14,14,47181
faparusiy,2021-03-06T23:05:23Z,16,0,14,14,47181
grunauj,2021-03-06T23:05:23Z,5,0,14,14,47181
hagertyb,2021-03-06T23:05:23Z,5351,0,14,14,47181
henleyr,2021-03-06T23:05:23Z,39,0,14,14,47181
hilld,2021-03-06T23:05:23Z,10,0,14,14,47181
hoopers,2021-03-06T23:05:23Z,15,0,14,14,47181
jamesa,2021-03-06T23:05:23Z,11,0,14,14,47181
mcleode,2021-03-06T23:05:23Z,18,0,14,14,47181
morgank,2021-03-06T23:05:23Z,14,0,14,14,47181
stansberrye,2021-03-06T23:05:23Z,14,0,14,14,47181
