CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:02:55Z,2173,0,20,20,47013
faparusiy,2021-03-06T23:02:55Z,24,0,20,20,47013
grunauj,2021-03-06T23:02:55Z,29,0,20,20,47013
hagertyb,2021-03-06T23:02:55Z,11610,0,20,20,47013
henleyr,2021-03-06T23:02:55Z,60,0,20,20,47013
hilld,2021-03-06T23:02:55Z,40,0,20,20,47013
hoopers,2021-03-06T23:02:55Z,58,0,20,20,47013
jamesa,2021-03-06T23:02:55Z,11,0,20,20,47013
mcleode,2021-03-06T23:02:55Z,32,0,20,20,47013
morgank,2021-03-06T23:02:55Z,18,0,20,20,47013
stansberrye,2021-03-06T23:02:55Z,12,0,20,20,47013
