CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:22:38Z,1493,0,8,8,47159
faparusiy,2020-12-16T18:22:38Z,20,0,8,8,47159
grunauj,2020-12-16T18:22:38Z,15,0,8,8,47159
hagertyb,2020-12-16T18:22:38Z,6610,0,8,8,47159
henleyr,2020-12-16T18:22:38Z,30,0,8,8,47159
hilld,2020-12-16T18:22:38Z,14,0,8,8,47159
hoopers,2020-12-16T18:22:38Z,116,0,8,8,47159
jamesa,2020-12-16T18:22:38Z,20,0,8,8,47159
mcleode,2020-12-16T18:22:38Z,34,0,8,8,47159
morgank,2020-12-16T18:22:38Z,24,0,8,8,47159
stansberrye,2020-12-16T18:22:38Z,14,0,8,8,47159
