CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2021-03-06T23:05:44Z,2734,0,16,16,47045
faparusiy,2021-03-06T23:05:44Z,36,0,16,16,47045
grunauj,2021-03-06T23:05:44Z,24,0,16,16,47045
hagertyb,2021-03-06T23:05:44Z,11237,0,16,16,47045
henleyr,2021-03-06T23:05:44Z,64,0,16,16,47045
hilld,2021-03-06T23:05:44Z,22,0,16,16,47045
hoopers,2021-03-06T23:05:44Z,44,0,16,16,47045
jamesa,2021-03-06T23:05:44Z,22,0,16,16,47045
mcleode,2021-03-06T23:05:44Z,78,0,16,16,47045
morgank,2021-03-06T23:05:44Z,43,0,16,16,47045
stansberrye,2021-03-06T23:05:44Z,39,0,16,16,47045
