CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-03T13:55:00Z,1924,0,14,14,47081
faparusiy,2020-12-03T13:55:00Z,30,0,14,14,47081
grunauj,2020-12-03T13:55:00Z,12,0,14,14,47081
hagertyb,2020-12-03T13:55:00Z,7284,0,14,14,47081
henleyr,2020-12-03T13:55:00Z,51,0,14,14,47081
hilld,2020-12-03T13:55:00Z,16,0,14,14,47081
hoopers,2020-12-03T13:55:00Z,50,0,14,14,47081
jamesa,2020-12-03T13:55:00Z,19,0,14,14,47081
mcleode,2020-12-03T13:55:00Z,43,0,14,14,47081
morgank,2020-12-03T13:55:00Z,30,0,14,14,47081
stansberrye,2020-12-03T13:55:00Z,13,0,14,14,47081
