CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-03-06T23:05:40Z,1382,0,12,12,47033
blankenshipd,2021-03-06T23:05:40Z,3,0,12,12,47033
de_la_fuenter,2021-03-06T23:05:40Z,3,0,12,12,47033
hawkinsh,2021-03-06T23:05:40Z,6,0,12,12,47033
jorgensenj,2021-03-06T23:05:40Z,30,0,12,12,47033
kennedya,2021-03-06T23:05:40Z,4,0,12,12,47033
la_rivag,2021-03-06T23:05:40Z,1,0,12,12,47033
trumpd,2021-03-06T23:05:40Z,4673,0,12,12,47033
westk,2021-03-06T23:05:40Z,12,0,12,12,47033
write-ins,2021-03-06T23:05:40Z,0,0,12,12,47033
