CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T17:47:42Z,1115,0,10,10,47091
faparusiy,2020-12-16T17:47:42Z,21,0,10,10,47091
grunauj,2020-12-16T17:47:42Z,8,0,10,10,47091
hagertyb,2020-12-16T17:47:42Z,6058,0,10,10,47091
henleyr,2020-12-16T17:47:42Z,33,0,10,10,47091
hilld,2020-12-16T17:47:42Z,23,0,10,10,47091
hoopers,2020-12-16T17:47:42Z,12,0,10,10,47091
jamesa,2020-12-16T17:47:42Z,5,0,10,10,47091
mcleode,2020-12-16T17:47:42Z,34,0,10,10,47091
morgank,2020-12-16T17:47:42Z,22,0,10,10,47091
stansberrye,2020-12-16T17:47:42Z,20,0,10,10,47091
