CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-16T15:24:04Z,5705,4536,23,23,47031
blankenshipd,2020-12-16T15:24:04Z,59,33,23,23,47031
de_la_fuenter,2020-12-16T15:24:04Z,24,12,23,23,47031
hawkinsh,2020-12-16T15:24:04Z,49,27,23,23,47031
jorgensenj,2020-12-16T15:24:04Z,242,137,23,23,47031
kennedya,2020-12-16T15:24:04Z,71,40,23,23,47031
la_rivag,2020-12-16T15:24:04Z,30,21,23,23,47031
trumpd,2020-12-16T15:24:04Z,17883,12231,23,23,47031
westk,2020-12-16T15:24:04Z,219,130,23,23,47031
write-ins,2020-12-16T15:24:04Z,0,0,23,23,47031
