CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T15:15:21Z,1338,0,6,6,47005
faparusiy,2020-12-16T15:15:21Z,13,0,6,6,47005
grunauj,2020-12-16T15:15:21Z,17,0,6,6,47005
hagertyb,2020-12-16T15:15:21Z,5462,0,6,6,47005
henleyr,2020-12-16T15:15:21Z,24,0,6,6,47005
hilld,2020-12-16T15:15:21Z,17,0,6,6,47005
hoopers,2020-12-16T15:15:21Z,46,0,6,6,47005
jamesa,2020-12-16T15:15:21Z,7,0,6,6,47005
mcleode,2020-12-16T15:15:21Z,32,0,6,6,47005
morgank,2020-12-16T15:15:21Z,19,0,6,6,47005
stansberrye,2020-12-16T15:15:21Z,8,0,6,6,47005
