CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:46:53Z,5458,4545,24,24,47145
faparusiy,2020-12-16T18:46:53Z,77,37,24,24,47145
grunauj,2020-12-16T18:46:53Z,34,21,24,24,47145
hagertyb,2020-12-16T18:46:53Z,19038,13445,24,24,47145
henleyr,2020-12-16T18:46:53Z,100,66,24,24,47145
hilld,2020-12-16T18:46:53Z,53,28,24,24,47145
hoopers,2020-12-16T18:46:53Z,52,31,24,24,47145
jamesa,2020-12-16T18:46:53Z,133,80,24,24,47145
mcleode,2020-12-16T18:46:53Z,169,128,24,24,47145
morgank,2020-12-16T18:46:53Z,116,77,24,24,47145
stansberrye,2020-12-16T18:46:53Z,81,52,24,24,47145
