CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T15:23:02Z,1962,0,16,16,47025
faparusiy,2020-12-16T15:23:02Z,24,0,16,16,47025
grunauj,2020-12-16T15:23:02Z,9,0,16,16,47025
hagertyb,2020-12-16T15:23:02Z,10116,0,16,16,47025
henleyr,2020-12-16T15:23:02Z,27,0,16,16,47025
hilld,2020-12-16T15:23:02Z,17,0,16,16,47025
hoopers,2020-12-16T15:23:02Z,28,0,16,16,47025
jamesa,2020-12-16T15:23:02Z,19,0,16,16,47025
mcleode,2020-12-16T15:23:02Z,42,0,16,16,47025
morgank,2020-12-16T15:23:02Z,29,0,16,16,47025
stansberrye,2020-12-16T15:23:02Z,25,0,16,16,47025
