CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:16:31Z,1153,0,9,9,47153
faparusiy,2020-12-16T18:16:31Z,21,0,9,9,47153
grunauj,2020-12-16T18:16:31Z,8,0,9,9,47153
hagertyb,2020-12-16T18:16:31Z,5598,0,9,9,47153
henleyr,2020-12-16T18:16:31Z,19,0,9,9,47153
hilld,2020-12-16T18:16:31Z,9,0,9,9,47153
hoopers,2020-12-16T18:16:31Z,9,0,9,9,47153
jamesa,2020-12-16T18:16:31Z,14,0,9,9,47153
mcleode,2020-12-16T18:16:31Z,50,0,9,9,47153
morgank,2020-12-16T18:16:31Z,19,0,9,9,47153
stansberrye,2020-12-16T18:16:31Z,15,0,9,9,47153
