CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:10:15Z,13557,8394,21,21,47119
faparusiy,2020-12-16T18:10:15Z,170,82,21,21,47119
grunauj,2020-12-16T18:10:15Z,43,21,21,21,47119
hagertyb,2020-12-16T18:10:15Z,31516,19173,21,21,47119
henleyr,2020-12-16T18:10:15Z,163,82,21,21,47119
hilld,2020-12-16T18:10:15Z,70,30,21,21,47119
hoopers,2020-12-16T18:10:15Z,114,62,21,21,47119
jamesa,2020-12-16T18:10:15Z,53,25,21,21,47119
mcleode,2020-12-16T18:10:15Z,176,84,21,21,47119
morgank,2020-12-16T18:10:15Z,93,51,21,21,47119
stansberrye,2020-12-16T18:10:15Z,63,24,21,21,47119
