CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-03T14:06:36Z,523,0,5,5,47127
faparusiy,2020-12-03T14:06:36Z,10,0,5,5,47127
grunauj,2020-12-03T14:06:36Z,2,0,5,5,47127
hagertyb,2020-12-03T14:06:36Z,2827,0,5,5,47127
henleyr,2020-12-03T14:06:36Z,9,0,5,5,47127
hilld,2020-12-03T14:06:36Z,9,0,5,5,47127
hoopers,2020-12-03T14:06:36Z,11,0,5,5,47127
jamesa,2020-12-03T14:06:36Z,17,0,5,5,47127
mcleode,2020-12-03T14:06:36Z,19,0,5,5,47127
morgank,2020-12-03T14:06:36Z,13,0,5,5,47127
stansberrye,2020-12-03T14:06:36Z,6,0,5,5,47127
