CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-03-06T23:05:17Z,615,0,10,10,47135
blankenshipd,2021-03-06T23:05:17Z,3,0,10,10,47135
de_la_fuenter,2021-03-06T23:05:17Z,0,0,10,10,47135
hawkinsh,2021-03-06T23:05:17Z,11,0,10,10,47135
jorgensenj,2021-03-06T23:05:17Z,20,0,10,10,47135
kennedya,2021-03-06T23:05:17Z,1,0,10,10,47135
la_rivag,2021-03-06T23:05:17Z,0,0,10,10,47135
trumpd,2021-03-06T23:05:17Z,2775,0,10,10,47135
westk,2021-03-06T23:05:17Z,3,0,10,10,47135
write-ins,2021-03-06T23:05:17Z,0,0,10,10,47135
