CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
fleischmannc,2021-03-06T23:02:55Z,10041,0,17,17,47013
gormanm,2021-03-06T23:02:55Z,1782,0,17,17,47013
hysella,2021-03-06T23:02:55Z,175,0,17,17,47013
sweitzerk,2021-03-06T23:02:55Z,91,0,17,17,47013
