CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bradshawm,2020-12-16T18:11:05Z,1086,0,12,12,47129
faparusiy,2020-12-16T18:11:05Z,14,0,12,12,47129
grunauj,2020-12-16T18:11:05Z,12,0,12,12,47129
hagertyb,2020-12-16T18:11:05Z,6715,0,12,12,47129
henleyr,2020-12-16T18:11:05Z,22,0,12,12,47129
hilld,2020-12-16T18:11:05Z,13,0,12,12,47129
hoopers,2020-12-16T18:11:05Z,13,0,12,12,47129
jamesa,2020-12-16T18:11:05Z,13,0,12,12,47129
mcleode,2020-12-16T18:11:05Z,29,0,12,12,47129
morgank,2020-12-16T18:11:05Z,16,0,12,12,47129
stansberrye,2020-12-16T18:11:05Z,13,0,12,12,47129
