CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
aderholtr,2021-03-07T03:13:41Z,10253,0,25,25,01059
neighborsr,2021-03-07T03:13:41Z,2127,0,25,25,01059
