CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
jonesd,2020-12-10T01:24:43Z,2872,0,15,15,01067
tubervillet,2020-12-10T01:24:43Z,6399,0,15,15,01067
write-ins,2020-12-10T01:24:43Z,9,0,15,15,01067
