CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
rogersm,2021-03-07T03:16:35Z,22727,6048,27,27,01121
winfreya,2021-03-07T03:16:35Z,12709,5974,27,27,01121
