CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
caseyl,2020-11-23T21:10:15.32Z,5930,0,28,28,01123
cavanaught,2020-11-23T21:10:15.32Z,14440,0,28,28,01123
