CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
rogersm,2021-03-07T03:12:00Z,6491,0,16,16,01029
winfreya,2021-03-07T03:12:00Z,645,0,16,16,01029
