CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
caseyl,2020-11-23T21:10:15.32Z,1799,0,18,18,01041
cavanaught,2020-11-23T21:10:15.32Z,4643,0,18,18,01041
