CANDIDATE,Timestamp,VOTE_SHARES,VOTES
averhartj,2020-11-04T09:35:04Z,0,0
carlj,2020-11-04T09:35:04Z,0,0
averhartj,2020-11-04T01:50:43Z,0.52,2551
carlj,2020-11-04T01:50:43Z,0.48,2551
averhartj,2020-11-04T01:55:56Z,0.428,3934
carlj,2020-11-04T01:55:56Z,0.572,3934
averhartj,2020-11-04T02:17:21Z,0.403,5230
carlj,2020-11-04T02:17:21Z,0.597,5230
averhartj,2020-11-04T02:19:42Z,0.387,7263
carlj,2020-11-04T02:19:42Z,0.613,7263
averhartj,2020-11-04T02:30:20Z,0.315,14463
carlj,2020-11-04T02:30:20Z,0.685,14463
averhartj,2020-11-04T03:07:58Z,0.231,43450
carlj,2020-11-04T03:07:58Z,0.769,43450
averhartj,2020-11-04T03:08:15Z,0.236,45141
carlj,2020-11-04T03:08:15Z,0.764,45141
averhartj,2020-11-04T03:17:25Z,0.256,51558
carlj,2020-11-04T03:17:25Z,0.744,51558
averhartj,2020-11-04T03:20:09Z,0.333,84519
carlj,2020-11-04T03:20:09Z,0.667,84519
averhartj,2020-11-04T03:24:04Z,0.307,104986
carlj,2020-11-04T03:24:04Z,0.693,104986
averhartj,2020-11-04T03:26:51Z,0.297,114933
carlj,2020-11-04T03:26:51Z,0.703,114933
averhartj,2020-11-04T03:31:51Z,0.303,122888
carlj,2020-11-04T03:31:51Z,0.697,122888
averhartj,2020-11-04T03:43:19Z,0.321,171101
carlj,2020-11-04T03:43:19Z,0.679,171101
averhartj,2020-11-04T03:51:21Z,0.325,199797
carlj,2020-11-04T03:51:21Z,0.675,199797
averhartj,2020-11-04T03:56:32Z,0.323,208450
carlj,2020-11-04T03:56:32Z,0.677,208450
averhartj,2020-11-04T04:34:25Z,0.331,252599
carlj,2020-11-04T04:34:25Z,0.669,252599
averhartj,2020-11-04T04:45:07Z,0.328,286993
carlj,2020-11-04T04:45:07Z,0.672,286993
averhartj,2020-11-04T06:29:54Z,0.314,288387
carlj,2020-11-04T06:29:54Z,0.686,288387
averhartj,2020-11-04T06:56:06Z,0.32,300762
carlj,2020-11-04T06:56:06Z,0.68,300762
averhartj,2020-11-15T02:58:19.250Z,0.354,326238
carlj,2020-11-15T02:58:19.250Z,0.646,326238
averhartj,2020-11-18T17:19:03Z,0.32,300762
carlj,2020-11-18T17:19:03Z,0.68,300762
averhartj,2020-11-23T21:52:36Z,0.356,328773
carlj,2020-11-23T21:52:36Z,0.644,328773
averhartj,2020-11-23T21:52:55Z,0.356,328774
carlj,2020-11-23T21:52:55Z,0.644,328774
averhartj,2020-11-23T23:22:42Z,0.356,328774
carlj,2020-11-23T23:22:42Z,0.644,328774
averhartj,2020-11-23T21:10:15.643Z,0.356,328774
carlj,2020-11-23T21:10:15.643Z,0.644,328774
