CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-23T21:10:15.8Z,1522,0,30,30,01061
yes,2020-11-23T21:10:15.8Z,9461,0,30,30,01061
