CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-23T21:10:16.3Z,3301,0,48,48,01025
yes,2020-11-23T21:10:16.3Z,6219,0,48,48,01025
