CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-23T21:10:16.3Z,12441,0,34,34,01077
yes,2020-11-23T21:10:16.3Z,21184,0,34,34,01077
