CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-21T00:08:09.290Z,4265,0,12,12,21191
yes,2020-11-21T00:08:09.290Z,1910,0,12,12,21191
