CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
conleyr,2020-11-21T00:08:09.290Z,5628,0,18,18,21173
harrisc,2020-11-21T00:08:09.290Z,4226,0,18,18,21173
