CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
barron-20073776-18-s,2021-03-07T03:32:10Z,85386,10384,0
mcconnell-210-18-s,2021-03-07T03:32:10Z,1233315,169597,0
mcgrath-20245-18-s,2021-03-07T03:32:10Z,816257,149843,0
write-ins-21303-18-s,2021-03-07T03:32:10Z,99,0,0
