CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
massiet,2021-03-07T03:22:34Z,29567,0,67,67,21037
owensbya,2021-03-07T03:22:34Z,18746,0,67,67,21037
write-ins,2021-03-07T03:22:34Z,0,0,67,67,21037
