CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
comer-54203-18-h,2021-03-07T03:31:49Z,246329,31948,0
rhodes-20073482-18-h,2021-03-07T03:31:49Z,82141,13969,0
write-ins-21303-18-h,2021-03-07T03:31:49Z,0,0,0
