CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
comerj,2021-03-07T03:25:30Z,12988,0,45,45,21101
rhodesj,2021-03-07T03:25:30Z,7400,0,45,45,21101
write-ins,2021-03-07T03:25:30Z,0,0,45,45,21101
