CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
koch-20563,2020-11-21T00:08:09.290Z,13268,0,0
neace-20741,2020-11-21T00:08:09.290Z,7024,0,0
