CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-21T00:08:09.290Z,4382,0,17,17,21155
yes,2020-11-21T00:08:09.290Z,2546,0,17,17,21155
