CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
palazzor,2021-03-07T03:26:00Z,137425,0,600,600,21111
write-ins,2021-03-07T03:26:00Z,0,0,600,600,21111
yarmuthj,2021-03-07T03:26:00Z,230672,0,600,600,21111
