CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
massiet,2021-03-07T03:24:55Z,12842,8763,29,29,21089
owensbya,2021-03-07T03:24:55Z,5018,4113,29,29,21089
write-ins,2021-03-07T03:24:55Z,0,0,29,29,21089
