CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
bongambe-41109,2020-12-03T17:56:09.557Z,650,0,0
schultz-40559,2020-12-03T17:56:09.557Z,1144,0,0
