CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
davis-40858,2020-12-03T17:56:56.197Z,1380,0,0
roberge-40857,2020-12-03T17:56:56.197Z,839,0,0
