CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
gannon-39723,2020-12-03T17:56:57.53Z,18627,0,0
morgan-40355,2020-12-03T17:56:57.53Z,16314,0,0
