CANDIDATE,Timestamp,VOTE_SHARES,VOTES
feltesd,2020-11-04T09:14:23Z,0,0
perryd,2020-11-04T09:14:23Z,0,0
sununuc,2020-11-04T09:14:23Z,0,0
write-ins,2020-11-04T09:14:23Z,0,0
feltesd,2020-11-03T14:18:31Z,0.037,27
perryd,2020-11-03T14:18:31Z,0,27
sununuc,2020-11-03T14:18:31Z,0.963,27
write-ins,2020-11-03T14:18:31Z,0,27
feltesd,2020-11-04T00:11:19Z,0.584,2611
perryd,2020-11-04T00:11:19Z,0,2611
sununuc,2020-11-04T00:11:19Z,0.416,2611
write-ins,2020-11-04T00:11:19Z,0,2611
feltesd,2020-11-04T00:16:49Z,0.555,5334
perryd,2020-11-04T00:16:49Z,0,5334
sununuc,2020-11-04T00:16:49Z,0.445,5334
write-ins,2020-11-04T00:16:49Z,0,5334
feltesd,2020-11-04T00:24:39Z,0.547,7294
perryd,2020-11-04T00:24:39Z,0,7294
sununuc,2020-11-04T00:24:39Z,0.453,7294
write-ins,2020-11-04T00:24:39Z,0,7294
feltesd,2020-11-04T00:27:53Z,0.509,9576
perryd,2020-11-04T00:27:53Z,0,9576
sununuc,2020-11-04T00:27:53Z,0.491,9576
write-ins,2020-11-04T00:27:53Z,0,9576
feltesd,2020-11-04T00:30:34Z,0.456,12377
perryd,2020-11-04T00:30:34Z,0,12377
sununuc,2020-11-04T00:30:34Z,0.544,12377
write-ins,2020-11-04T00:30:34Z,0,12377
feltesd,2020-11-04T00:31:17Z,0.406,15978
perryd,2020-11-04T00:31:17Z,0.003,15978
sununuc,2020-11-04T00:31:17Z,0.59,15978
write-ins,2020-11-04T00:31:17Z,0,15978
feltesd,2020-11-04T00:32:10Z,0.414,17644
perryd,2020-11-04T00:32:10Z,0.003,17644
sununuc,2020-11-04T00:32:10Z,0.582,17644
write-ins,2020-11-04T00:32:10Z,0,17644
feltesd,2020-11-04T00:41:58Z,0.385,21932
perryd,2020-11-04T00:41:58Z,0.005,21932
sununuc,2020-11-04T00:41:58Z,0.61,21932
write-ins,2020-11-04T00:41:58Z,0,21932
feltesd,2020-11-04T00:46:17Z,0.365,24696
perryd,2020-11-04T00:46:17Z,0.006,24696
sununuc,2020-11-04T00:46:17Z,0.628,24696
write-ins,2020-11-04T00:46:17Z,0,24696
feltesd,2020-11-04T00:50:57Z,0.365,26458
perryd,2020-11-04T00:50:57Z,0.007,26458
sununuc,2020-11-04T00:50:57Z,0.628,26458
write-ins,2020-11-04T00:50:57Z,0,26458
feltesd,2020-11-04T00:53:56Z,0.358,29208
perryd,2020-11-04T00:53:56Z,0.007,29208
sununuc,2020-11-04T00:53:56Z,0.634,29208
write-ins,2020-11-04T00:53:56Z,0,29208
feltesd,2020-11-04T00:54:59Z,0.357,30868
perryd,2020-11-04T00:54:59Z,0.008,30868
sununuc,2020-11-04T00:54:59Z,0.634,30868
write-ins,2020-11-04T00:54:59Z,0,30868
feltesd,2020-11-04T00:58:16Z,0.357,31503
perryd,2020-11-04T00:58:16Z,0.008,31503
sununuc,2020-11-04T00:58:16Z,0.635,31503
write-ins,2020-11-04T00:58:16Z,0,31503
feltesd,2020-11-04T01:09:19Z,0.364,34590
perryd,2020-11-04T01:09:19Z,0.008,34590
sununuc,2020-11-04T01:09:19Z,0.628,34590
write-ins,2020-11-04T01:09:19Z,0,34590
feltesd,2020-11-04T01:10:50Z,0.357,36419
perryd,2020-11-04T01:10:50Z,0.008,36419
sununuc,2020-11-04T01:10:50Z,0.635,36419
write-ins,2020-11-04T01:10:50Z,0,36419
feltesd,2020-11-04T01:15:39Z,0.357,36462
perryd,2020-11-04T01:15:39Z,0.008,36462
sununuc,2020-11-04T01:15:39Z,0.635,36462
write-ins,2020-11-04T01:15:39Z,0,36462
feltesd,2020-11-04T01:16:59Z,0.329,43022
perryd,2020-11-04T01:16:59Z,0.01,43022
sununuc,2020-11-04T01:16:59Z,0.66,43022
write-ins,2020-11-04T01:16:59Z,0.001,43022
feltesd,2020-11-04T01:21:11Z,0.324,47391
perryd,2020-11-04T01:21:11Z,0.01,47391
sununuc,2020-11-04T01:21:11Z,0.666,47391
write-ins,2020-11-04T01:21:11Z,0.001,47391
feltesd,2020-11-04T01:22:51Z,0.345,52531
perryd,2020-11-04T01:22:51Z,0.01,52531
sununuc,2020-11-04T01:22:51Z,0.644,52531
write-ins,2020-11-04T01:22:51Z,0.001,52531
feltesd,2020-11-04T01:30:13Z,0.345,52548
perryd,2020-11-04T01:30:13Z,0.01,52548
sununuc,2020-11-04T01:30:13Z,0.644,52548
write-ins,2020-11-04T01:30:13Z,0.001,52548
feltesd,2020-11-04T01:30:53Z,0.343,55418
perryd,2020-11-04T01:30:53Z,0.01,55418
sununuc,2020-11-04T01:30:53Z,0.646,55418
write-ins,2020-11-04T01:30:53Z,0.001,55418
feltesd,2020-11-04T01:31:13Z,0.343,56722
perryd,2020-11-04T01:31:13Z,0.011,56722
sununuc,2020-11-04T01:31:13Z,0.645,56722
write-ins,2020-11-04T01:31:13Z,0.001,56722
feltesd,2020-11-04T01:31:57Z,0.341,57754
perryd,2020-11-04T01:31:57Z,0.011,57754
sununuc,2020-11-04T01:31:57Z,0.648,57754
write-ins,2020-11-04T01:31:57Z,0.001,57754
feltesd,2020-11-04T01:35:42Z,0.34,58245
perryd,2020-11-04T01:35:42Z,0.011,58245
sununuc,2020-11-04T01:35:42Z,0.648,58245
write-ins,2020-11-04T01:35:42Z,0.001,58245
feltesd,2020-11-04T01:42:58Z,0.334,61856
perryd,2020-11-04T01:42:58Z,0.01,61856
sununuc,2020-11-04T01:42:58Z,0.655,61856
write-ins,2020-11-04T01:42:58Z,0.001,61856
feltesd,2020-11-04T01:45:26Z,0.326,65739
perryd,2020-11-04T01:45:26Z,0.01,65739
sununuc,2020-11-04T01:45:26Z,0.663,65739
write-ins,2020-11-04T01:45:26Z,0,65739
feltesd,2020-11-04T01:46:19Z,0.32,71586
perryd,2020-11-04T01:46:19Z,0.01,71586
