CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
entenman-52010,2020-12-03T19:19:24.127Z,42147,0,0
lyebyedyev-52276,2020-12-03T19:19:24.127Z,29719,0,0
