CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
beelerj,2020-12-08T16:09:22Z,13161,0,46,46,53057
delbenes,2020-12-08T16:09:22Z,14316,0,46,46,53057
write-ins,2020-12-08T16:09:22Z,57,0,46,46,53057
