CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
kreidler-49614,2020-12-03T19:19:25.033Z,2506693,0,0
patel-52120,2020-12-03T19:19:25.033Z,1308292,0,0
