CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
davidsond,2020-12-03T19:19:28.44Z,137152,0,125,125,53011
pellicciottim,2020-12-03T19:19:28.44Z,123559,0,125,125,53011
