CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
fergusonb,2020-12-03T19:19:20.35Z,16402,0,18,18,53045
larkinm,2020-12-03T19:19:20.35Z,19721,0,18,18,53045
