CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
maintained,2020-12-03T19:19:35.08Z,12430,0,18,18,53045
repealed,2020-12-03T19:19:35.08Z,22764,0,18,18,53045
